Transaction_id,CC_Number,Transaction_Date,Amount,Merchant_Details
4557,5018525490213007,2023-12-22,2373.61,Wolf LLC
4558,5018525490213007,2025-03-27,2282.94,Bradshaw Group
4559,5018525490213007,2024-01-21,2391.52,Shaw PLC
4560,5018525490213007,2021-11-30,1598.52,"Nelson, Marshall and Rodriguez"
4561,5018525490213007,2025-02-10,2490.36,Ramsey-Coleman
4562,5018525490213007,2024-01-19,479.28,Campbell-Kelly
4563,5912622365361497,2021-10-09,285.08,"Robinson, George and Carney"
4564,5912622365361497,2022-02-19,64.57,"Green, Marks and Blackburn"
4565,5912622365361497,2025-04-10,246.84,Reynolds-Harper
4566,5912622365361497,2025-06-17,1293.94,Figueroa-Benson
4567,5912622365361497,2020-11-09,344.35,Smith-Long
4568,5912622365361497,2025-03-26,898.90,"Vargas, Evans and Peterson"
4569,5912622365361497,2021-02-27,2194.68,Robertson Group
4570,5912622365361497,2021-07-03,427.89,"Hall, Oneill and Rush"
4571,5912622365361497,2024-06-26,725.26,Jones Ltd
4572,3098910760337314,2024-05-26,2335.28,"Houston, Burns and Wilson"
4573,3098910760337314,2025-09-26,1818.44,Bradley Ltd
4574,3098910760337314,2024-12-23,2203.64,Daniel and Sons
4575,3098910760337314,2020-11-21,1837.21,Neal LLC
4576,3098910760337314,2024-05-24,986.95,Burton-Peterson
4577,3098910760337314,2023-08-09,1192.06,Wade PLC
4578,3098910760337314,2025-05-07,1574.70,Estrada-Russell
4579,3098910760337314,2021-06-06,396.09,Jones Group
4580,3098910760337314,2025-01-09,783.52,Perkins and Sons
4581,3098910760337314,2021-02-14,2418.85,"Mcintosh, Campos and Braun"
4582,3098910760337314,2020-11-12,633.59,Byrd-Cherry
4583,3098910760337314,2024-06-13,1342.70,"Gutierrez, Cook and Weaver"
4584,3098910760337314,2023-05-02,1999.80,Mcgee-Jones
4585,3098910760337314,2021-03-30,1121.02,Williams-Schneider
4586,3098910760337314,2023-08-25,75.06,Allen-Johnson
4587,3098910760337314,2021-06-22,337.40,Hunt PLC
4588,3098910760337314,2021-09-14,495.56,Matthews-Decker
4589,3098910760337314,2022-04-01,2334.20,Hughes and Sons
4590,3098910760337314,2022-02-06,1475.52,Bird LLC
4591,3098910760337314,2022-10-21,1234.24,Russell-Leblanc
4592,3098910760337314,2021-11-05,2274.91,Underwood and Sons
4593,3098910760337314,2023-06-01,1771.11,Russell-Charles
4594,1129282933934455,2024-02-10,130.47,"Smith, Li and White"
4595,1129282933934455,2022-10-13,1752.30,Thomas-Lam
4596,1129282933934455,2020-12-15,1248.52,Jimenez PLC
4597,1129282933934455,2020-12-19,336.10,"Anderson, Wu and Wilson"
4598,1129282933934455,2025-08-01,1122.60,"Thompson, Nichols and Jones"
4599,1129282933934455,2023-11-29,447.02,Hess LLC
4600,1129282933934455,2024-03-02,2107.25,Smith Group
4601,1129282933934455,2025-07-07,52.14,Bishop LLC
4602,1129282933934455,2021-02-19,547.44,"Meyer, Baker and Murillo"
4603,1129282933934455,2025-08-09,2206.29,"Andrews, Contreras and Erickson"
4604,1129282933934455,2023-09-24,2136.33,Taylor-Davila
4605,1129282933934455,2025-09-13,1720.12,Johnson LLC
4606,1129282933934455,2021-03-29,2009.94,Ray-Durham
4607,1129282933934455,2022-06-14,1787.00,Powell-Robertson
4608,1129282933934455,2023-01-16,2416.36,Barber-Gonzalez
4609,1129282933934455,2024-12-29,709.86,"Cruz, Villarreal and Hill"
4610,1129282933934455,2023-03-20,2011.01,"Moore, Nguyen and Powell"
4611,1129282933934455,2025-01-13,862.32,Burch Group
4612,1129282933934455,2024-10-12,1081.22,Wright Inc
4613,1129282933934455,2024-03-08,2213.52,Walker Inc
4614,8231363959439816,2021-08-18,2027.25,Bryant-James
4615,8231363959439816,2022-10-28,1481.93,Burnett-Hernandez
4616,8231363959439816,2024-08-23,1484.23,Bright-Thompson
4617,8231363959439816,2023-01-31,2495.22,Mcgee Inc
4618,8231363959439816,2023-05-16,1881.39,Stout Ltd
4619,8231363959439816,2021-07-31,1774.23,"Aguirre, Lara and Watkins"
4620,8231363959439816,2024-06-29,1452.74,Walton Inc
4621,8231363959439816,2024-01-07,1748.59,Taylor LLC
4622,8231363959439816,2024-07-29,1389.32,Williams Ltd
4623,8231363959439816,2025-03-24,2012.54,"Shaw, Nichols and Gross"
4624,8231363959439816,2024-11-09,1987.79,Davis-Hughes
4625,8231363959439816,2022-12-09,1441.82,Mckenzie-Curtis
4626,8231363959439816,2023-09-02,1620.61,Williams-Johnson
4627,8231363959439816,2022-01-17,1566.77,Wang-Young
4628,8231363959439816,2021-06-13,2085.66,"Wells, Cannon and Bryant"
4629,8231363959439816,2022-09-23,1627.62,Miller-Young
4630,8231363959439816,2022-11-30,54.33,Dalton LLC
4631,8231363959439816,2020-11-05,2459.51,"Baker, Yang and Martinez"
4632,9776526211147301,2024-04-08,452.43,"Nichols, Fletcher and Ellis"
4633,9776526211147301,2020-11-22,581.39,Hughes-Brown
4634,9776526211147301,2023-03-31,1933.41,Parker-Meadows
4635,9776526211147301,2024-07-05,198.60,"Smith, Dodson and Hardin"
4636,9776526211147301,2022-05-13,1505.61,"Moore, Rodriguez and Perez"
4637,9776526211147301,2022-07-24,588.93,"Garcia, Garcia and Davis"
4638,8967099748382642,2021-09-27,1066.53,Dean-Sellers
4639,8967099748382642,2022-07-25,1483.33,Brown PLC
4640,8967099748382642,2022-01-09,203.11,"Pratt, Rogers and Smith"
4641,8967099748382642,2024-09-25,797.55,Hughes-Wood
4642,8967099748382642,2024-01-21,1768.07,"Nelson, Garrison and Escobar"
4643,8967099748382642,2021-10-08,143.51,"Haynes, Knight and Owens"
4644,8967099748382642,2025-10-07,2037.92,Ward-Patterson
4645,4699124710573734,2025-10-15,1239.55,Martin LLC
4646,4699124710573734,2023-09-15,16.32,Williams Inc
4647,4699124710573734,2022-09-04,1379.39,"Murphy, White and Johnson"
4648,4699124710573734,2021-06-19,2256.06,Johnson-Davis
4649,4699124710573734,2022-08-19,707.10,Webb and Sons
4650,4699124710573734,2022-07-26,1523.94,"Higgins, Nelson and Johnson"
4651,4699124710573734,2021-05-13,2282.45,Mcgee Group
4652,4699124710573734,2024-09-11,1955.81,Waters Inc
4653,4699124710573734,2023-04-01,945.33,"Turner, Scott and Lopez"
4654,4699124710573734,2023-06-22,1761.17,"Glass, Phillips and Hancock"
4655,4699124710573734,2023-06-25,313.99,Nunez PLC
4656,4699124710573734,2025-05-30,594.96,"Ward, Bryant and Hunt"
4657,4699124710573734,2025-09-28,2029.85,Roberts Ltd
4658,4699124710573734,2022-07-24,896.65,"Allen, Griffin and Clark"
4659,4699124710573734,2022-05-19,1953.07,"Warner, Perez and Snyder"
4660,4699124710573734,2024-05-13,1381.56,"Lewis, Moss and Mason"
4661,4699124710573734,2021-08-28,898.13,King-Jimenez
4662,4699124710573734,2021-08-11,429.12,"Ward, Manning and Booth"
4663,4699124710573734,2023-09-23,1457.16,Velez-Martin
4664,4699124710573734,2023-12-02,252.95,"Flores, Wright and Flores"
4665,4699124710573734,2021-03-23,2115.42,"Doyle, Duncan and Wilson"
4666,4699124710573734,2024-09-30,1770.25,Garcia-Carter
4667,4699124710573734,2021-08-23,819.19,Noble-Roberts
4668,4699124710573734,2025-06-06,878.20,"Snyder, Wu and Young"
4669,4699124710573734,2025-04-07,1455.01,"Hunt, Hansen and Sullivan"
4670,6687840017188875,2022-02-09,1722.22,Simmons LLC
4671,6687840017188875,2025-03-11,2301.88,"Wilson, Dunlap and Evans"
4672,6687840017188875,2021-11-10,2309.68,Cox Ltd
4673,6687840017188875,2025-04-01,65.75,Bradley Ltd
4674,6687840017188875,2023-07-03,1245.21,Riley-Wright
4675,6687840017188875,2023-11-20,269.03,Rivera-Tucker
4676,6687840017188875,2024-07-07,2443.34,"Williams, Nguyen and Kelly"
4677,6687840017188875,2021-04-13,2329.30,Rice Inc
4678,6687840017188875,2024-07-09,1005.36,Harris-Morgan
4679,6687840017188875,2023-10-24,1835.60,Cook-Reed
4680,6687840017188875,2025-10-01,2357.01,"Flores, Mccarthy and Brewer"
4681,2952744507195476,2021-09-09,77.07,"Price, Allen and Williams"
4682,2952744507195476,2025-06-11,1228.60,Wells-Swanson
4683,2952744507195476,2023-01-08,2207.37,Franklin LLC
4684,2952744507195476,2025-01-03,352.53,Kelley-Browning
4685,2952744507195476,2024-05-05,336.64,Kelly PLC
4686,2952744507195476,2020-12-13,1755.45,Hill Inc
4687,2952744507195476,2021-01-28,1256.32,Ellis LLC
4688,2952744507195476,2021-04-07,1165.84,Walters-Rhodes
4689,2952744507195476,2025-08-02,2482.62,Buck and Sons
4690,2952744507195476,2024-09-10,2208.92,"Morgan, Allen and Harris"
4691,2952744507195476,2021-03-05,1696.40,"Sanchez, Stephens and Evans"
4692,2952744507195476,2024-08-04,1583.62,Walter Inc
4693,2952744507195476,2022-10-01,280.98,Adams LLC
4694,2952744507195476,2022-11-30,201.37,"Stone, Burton and Bass"
4695,2952744507195476,2025-06-14,2217.22,"Roberts, Johnson and Ward"
4696,9885099270816705,2021-03-25,1555.60,Walters-Lewis
4697,9885099270816705,2021-09-27,1425.94,"Henderson, Camacho and Buck"
4698,9885099270816705,2024-07-07,883.91,Collins Inc
4699,9885099270816705,2020-12-24,768.71,Bennett-Brown
4700,9885099270816705,2023-04-28,1854.57,"Morris, Cole and Lee"
4701,9885099270816705,2021-01-11,1873.07,"Andrews, Green and Rogers"
4702,9885099270816705,2020-11-20,348.43,Lee-Key
4703,9885099270816705,2021-03-15,300.89,Lee PLC
4704,9885099270816705,2024-11-25,1103.65,"Zhang, Lewis and Wolfe"
4705,9885099270816705,2024-01-11,2370.03,"Jones, Williams and Martinez"
4706,9885099270816705,2023-06-08,611.18,"Brandt, Williams and Daniels"
4707,9885099270816705,2021-01-01,1245.61,Lee-Acosta
4708,9885099270816705,2021-03-24,544.43,"Johnson, Johnson and Griffin"
4709,9885099270816705,2025-04-25,765.23,Patton-Hansen
4710,9885099270816705,2021-02-02,2384.97,"Davis, Duncan and Powell"
4711,9885099270816705,2024-06-20,2476.34,Stark-Steele
4712,9885099270816705,2025-03-20,2244.27,Atkins-Pugh
4713,9885099270816705,2022-10-22,1260.17,"Guerrero, Evans and Gonzalez"
4714,9885099270816705,2024-11-24,2435.00,Hurley Group
4715,9885099270816705,2025-07-03,2041.21,Johnson-Daniels
4716,9885099270816705,2021-09-13,1917.35,Roach Inc
4717,8213878650975772,2022-07-19,2221.66,"White, Taylor and Carter"
4718,8213878650975772,2022-01-12,2076.48,"Williams, Kirk and Adams"
4719,8213878650975772,2025-08-28,587.96,Torres-Forbes
4720,8213878650975772,2022-10-27,239.72,Ramirez PLC
4721,8213878650975772,2021-04-25,47.76,"Guzman, Baker and Douglas"
4722,8213878650975772,2021-11-08,1044.29,"Liu, Wright and Stewart"
4723,8213878650975772,2022-09-27,2379.64,Mathews and Sons
4724,8213878650975772,2021-10-18,232.61,Griffith-Smith
4725,8213878650975772,2025-08-06,2294.32,Townsend-Wade
4726,8213878650975772,2025-01-30,170.24,Boyd-Duncan
4727,8213878650975772,2024-12-12,762.07,Grimes Inc
4728,8213878650975772,2021-11-05,632.81,White and Sons
4729,8213878650975772,2022-10-03,219.02,Martin Inc
4730,8213878650975772,2025-07-20,337.66,"Franklin, Gray and Herrera"
4731,8213878650975772,2024-05-03,2431.32,Brown-Rodriguez
4732,8213878650975772,2025-06-15,1062.11,Romero LLC
4733,8213878650975772,2022-09-21,1176.98,"Diaz, Gomez and Reed"
4734,8213878650975772,2023-04-23,1604.18,"Stephens, Petersen and Randolph"
4735,8213878650975772,2022-04-05,479.71,Charles-Buckley
4736,8213878650975772,2021-07-19,161.51,Turner Group
4737,8213878650975772,2022-08-15,1516.85,Taylor-Torres
4738,8213878650975772,2023-02-15,2154.84,Simpson-Gill
4739,8213878650975772,2021-01-06,27.85,Wilcox Ltd
4740,8213878650975772,2022-01-29,321.77,"Davis, Smith and Williams"
4741,8213878650975772,2025-09-09,700.98,"Clay, Newman and Long"
4742,8213878650975772,2022-03-12,779.16,Williamson-Harris
4743,8213878650975772,2023-01-11,640.28,Douglas-Woods
4744,8213878650975772,2021-09-29,513.12,"Watkins, Raymond and Adams"
4745,8213878650975772,2024-02-04,325.14,Hernandez-Morgan
4746,8213878650975772,2025-07-25,1028.98,Davis Group
4747,2335023562644300,2020-12-03,113.42,"Donovan, Smith and Parsons"
4748,2335023562644300,2025-09-09,736.28,Thompson-Howard
4749,2335023562644300,2023-08-04,5.86,Cruz-Shannon
4750,2335023562644300,2025-09-27,1572.89,Gonzalez-Scott
4751,2335023562644300,2025-03-09,498.99,Payne-Franklin
4752,2335023562644300,2024-06-28,841.23,"Brown, Wolf and Montoya"
4753,2335023562644300,2023-12-08,2400.15,Glass and Sons
4754,3218420908764666,2022-08-09,759.35,Thompson-Mcintyre
4755,3218420908764666,2025-07-17,1802.16,Lara Group
4756,3218420908764666,2021-07-18,2439.45,Bennett-Johnson
4757,3218420908764666,2024-12-25,1711.90,Ewing-Anderson
4758,3218420908764666,2025-02-02,1697.86,"Perkins, Bray and Ruiz"
4759,3218420908764666,2022-06-17,2400.28,Phillips-Rodriguez
4760,3218420908764666,2023-06-08,1887.80,Dennis LLC
4761,3218420908764666,2021-12-03,1161.17,"Mitchell, Davis and Kaufman"
4762,3218420908764666,2022-02-14,213.63,Forbes Group
4763,3218420908764666,2023-09-09,1987.48,Hammond-Bolton
4764,3218420908764666,2025-05-17,1777.22,Miller Ltd
4765,3218420908764666,2021-04-26,1910.92,"Scott, Hopkins and Tanner"
4766,3218420908764666,2020-10-22,1896.50,Hawkins-Elliott
4767,3218420908764666,2022-07-17,1386.23,"Miller, Reynolds and Rodriguez"
4768,3218420908764666,2021-10-18,1384.76,Mccoy PLC
4769,3218420908764666,2021-01-17,2058.11,Malone-Barnett
4770,3218420908764666,2023-01-20,1059.37,"Fuller, Lester and Greene"
4771,3218420908764666,2021-09-06,1095.45,Chen Group
4772,3218420908764666,2023-09-23,2162.06,Vaughn Ltd
4773,3947915484572144,2023-01-01,1201.48,Hayes PLC
4774,3947915484572144,2022-02-15,192.06,Miller-Bell
4775,3947915484572144,2021-05-18,533.49,Smith-Owens
4776,3947915484572144,2022-10-18,210.98,Gonzalez Inc
4777,3947915484572144,2022-08-03,558.79,"Nielsen, Woods and Walker"
4778,3947915484572144,2023-04-01,1608.41,"Martin, Hill and Jackson"
4779,3947915484572144,2021-04-27,402.68,"Payne, Brady and Crawford"
4780,3947915484572144,2024-04-01,1267.19,Gilbert-Sims
4781,3947915484572144,2024-07-18,98.05,Ramirez LLC
4782,3947915484572144,2023-10-13,293.16,Koch-Shaffer
4783,3947915484572144,2024-05-22,798.39,Reyes-Castillo
4784,9213554413322675,2022-12-30,1025.31,"Hamilton, Morgan and Martinez"
4785,9213554413322675,2022-12-12,2021.41,Miller Inc
4786,9213554413322675,2025-05-01,1613.36,Martinez-Martin
4787,9213554413322675,2021-05-17,1141.16,Irwin Ltd
4788,9213554413322675,2021-09-29,559.14,"Davis, Ware and Richards"
4789,9213554413322675,2025-03-03,1346.84,"Patel, Martin and Coleman"
4790,9213554413322675,2021-12-17,77.52,"Hoffman, Jenkins and Johnson"
4791,9213554413322675,2022-07-24,1643.64,"Tran, Thompson and Hernandez"
4792,9213554413322675,2021-06-09,779.93,Garcia-Wright
4793,9213554413322675,2022-01-03,101.09,"Murphy, Martin and Morris"
4794,9213554413322675,2022-04-18,1584.57,Johnston-Flynn
4795,9213554413322675,2025-03-16,870.24,Cole-Clark
4796,9213554413322675,2023-02-02,2012.34,Morales-Hopkins
4797,9213554413322675,2022-12-12,829.30,Cardenas Inc
4798,9213554413322675,2024-09-22,2268.02,"Lewis, Moore and Harrison"
4799,9213554413322675,2025-03-18,1918.31,Lopez-Dixon
4800,9213554413322675,2022-10-13,1594.26,Miller-White
4801,9213554413322675,2024-06-20,1654.53,Gonzales Group
4802,9213554413322675,2021-10-07,351.38,Erickson-Becker
4803,9213554413322675,2023-10-12,2251.42,Boyer-Martinez
4804,9213554413322675,2021-03-02,764.86,Malone-Hall
4805,9213554413322675,2024-09-25,1918.25,"Lee, Jones and Morgan"
4806,9213554413322675,2022-07-14,457.57,Randall-Gibson
4807,9213554413322675,2025-05-08,1686.01,West-Davis
4808,9213554413322675,2024-01-13,629.90,Doyle-Jones
4809,9213554413322675,2023-07-04,570.53,Huynh-Donaldson
4810,9213554413322675,2024-01-17,2118.75,Rogers-Chambers
4811,9213554413322675,2023-04-01,22.07,Gibbs and Sons
4812,9730652456287073,2021-08-30,1171.18,"Hughes, Moore and Tate"
4813,9730652456287073,2022-03-31,187.68,Brown-Wilson
4814,9730652456287073,2023-10-25,493.85,Torres Group
4815,9730652456287073,2022-09-03,1642.17,Hobbs and Sons
4816,9730652456287073,2024-10-06,138.87,"Martinez, Estes and Pope"
4817,9730652456287073,2023-11-12,898.24,Rivera-Shah
4818,3582368711594905,2023-11-08,1797.75,"Sullivan, Shaffer and Miller"
4819,3582368711594905,2021-07-27,548.39,Sparks-Koch
4820,3582368711594905,2024-01-06,668.18,Kelley Inc
4821,3582368711594905,2021-07-19,2123.70,Adams-Smith
4822,3582368711594905,2023-04-14,1897.35,"Nguyen, Walker and Fitzgerald"
4823,3582368711594905,2022-11-29,1770.81,Ortega PLC
4824,3582368711594905,2022-01-03,1033.54,Hammond-Smith
4825,3582368711594905,2023-03-08,1746.66,Hodges-Sanders
4826,3582368711594905,2022-12-26,2186.44,Horton PLC
4827,3582368711594905,2022-10-16,2430.15,Valencia PLC
4828,3582368711594905,2022-07-06,2317.89,Garza-Leon
4829,3582368711594905,2024-11-18,1611.22,Murphy-Johnston
4830,3582368711594905,2021-09-18,339.43,Perez Inc
4831,3582368711594905,2021-04-29,265.53,"Wilkerson, Johnson and Mathis"
4832,3582368711594905,2025-08-18,1850.93,"Stevens, Figueroa and Cook"
4833,3582368711594905,2023-04-03,1949.29,Benson-Arias
4834,3582368711594905,2021-12-31,1665.54,Henderson Group
4835,3582368711594905,2024-04-02,55.14,Henderson LLC
4836,3582368711594905,2021-07-26,1546.76,Kennedy-Lowe
4837,3582368711594905,2023-01-13,1899.78,"Lam, Jordan and Burnett"
4838,3582368711594905,2025-06-04,2467.93,"Nichols, Wilson and Coleman"
4839,3582368711594905,2021-06-02,435.30,Johnson PLC
4840,3582368711594905,2023-07-20,265.02,Thomas-Black
4841,3582368711594905,2023-04-27,918.29,Salazar-Stokes
4842,3582368711594905,2023-01-18,1344.00,Kane LLC
4843,7048571444771723,2024-03-28,237.85,Mahoney-Miller
4844,7048571444771723,2020-10-29,58.44,Bentley-Ross
4845,7048571444771723,2021-11-30,2463.94,"Grant, Davis and Daniels"
4846,7048571444771723,2022-09-17,1069.38,"Davis, James and Logan"
4847,7048571444771723,2023-02-04,205.46,Joyce-Nichols
4848,7040087216489368,2024-05-13,2377.64,Nelson Inc
4849,7040087216489368,2024-12-20,2399.86,"Hampton, Wilson and King"
4850,7040087216489368,2025-02-05,1924.21,Lin-Chavez
4851,7040087216489368,2024-02-14,2059.49,Hopkins-Dominguez
4852,7040087216489368,2023-01-06,149.18,Duncan-Roberts
4853,7040087216489368,2024-05-10,1407.81,Lee and Sons
4854,7040087216489368,2023-06-26,1175.58,"Mitchell, Lopez and Cruz"
4855,7040087216489368,2025-02-28,2013.21,Austin Ltd
4856,7040087216489368,2025-02-23,1255.70,Matthews-Cooper
4857,7040087216489368,2023-03-12,1946.69,Sheppard Ltd
4858,7040087216489368,2024-07-06,606.23,"Carr, Gomez and Johnson"
4859,7040087216489368,2023-12-23,1158.65,Henderson LLC
4860,7040087216489368,2025-07-17,1732.65,Jones-Thomas
4861,7040087216489368,2022-02-09,735.10,"Nelson, Mccoy and Brown"
4862,7040087216489368,2021-05-26,1887.04,Stone Group
4863,7040087216489368,2023-03-17,611.44,"Mendez, Blanchard and Williams"
4864,7040087216489368,2024-01-30,2100.43,"Wilson, Phillips and Marshall"
4865,7040087216489368,2022-02-09,1058.44,Hill PLC
4866,6974156136337406,2022-08-19,2479.70,Baxter-Mcdowell
4867,6974156136337406,2020-11-25,1207.73,"Mcintyre, Thomas and Elliott"
4868,6974156136337406,2024-05-14,1502.20,Hernandez PLC
4869,6974156136337406,2021-04-05,1698.61,"Kelly, Ramos and Jackson"
4870,6974156136337406,2021-07-29,535.26,Ramsey PLC
4871,6974156136337406,2021-06-16,143.56,Gonzalez-Baldwin
4872,6974156136337406,2021-05-01,2401.31,Gonzales and Sons
4873,6974156136337406,2022-12-05,2456.55,Reynolds Group
4874,6974156136337406,2021-04-21,1160.63,Cordova-Gilmore
4875,6974156136337406,2022-04-22,1487.41,"Smith, Hurley and Jimenez"
4876,6974156136337406,2021-08-27,1251.03,Allen LLC
4877,6974156136337406,2022-07-01,1433.97,"Allen, Rowe and Brooks"
4878,6974156136337406,2024-05-05,1010.45,"Villanueva, Vaughan and Tate"
4879,6974156136337406,2022-08-04,402.95,"Harris, Robbins and Castro"
4880,6974156136337406,2023-03-10,56.81,Elliott PLC
4881,6974156136337406,2021-01-04,1318.96,Wyatt Inc
4882,6974156136337406,2025-03-20,2322.80,Hahn-Norris
4883,6974156136337406,2021-12-29,479.93,Hernandez-Evans
4884,6974156136337406,2025-04-14,1279.63,Cortez-Hubbard
4885,6974156136337406,2021-07-02,2444.01,"Giles, Patterson and Valentine"
4886,6974156136337406,2024-06-07,340.61,Hayes PLC
4887,7063182166376918,2021-03-29,661.46,"Norman, Johnson and Adams"
4888,7063182166376918,2023-10-21,1723.66,Thomas-Jackson
4889,7063182166376918,2021-03-26,929.59,"Schmidt, Medina and Page"
4890,7063182166376918,2022-12-12,1968.07,Lane PLC
4891,7063182166376918,2024-11-15,1159.83,Smith-Hoffman
4892,7063182166376918,2022-06-22,202.60,Alvarez-Hensley
4893,7063182166376918,2021-03-24,1187.10,Contreras-Barry
4894,3264737509070381,2024-06-05,678.80,Parks-Rollins
4895,3264737509070381,2021-07-20,1151.28,Wright-Williams
4896,3264737509070381,2024-09-11,1822.36,Oliver and Sons
4897,3264737509070381,2024-12-09,885.90,Davis and Sons
4898,3264737509070381,2023-09-02,2015.36,Ruiz-Castaneda
4899,3522434582252401,2024-02-23,71.81,Johnson and Sons
4900,3522434582252401,2021-04-01,1985.08,"Peterson, Parsons and Gross"
4901,3522434582252401,2021-06-03,1722.38,Crawford PLC
4902,3522434582252401,2024-08-17,950.48,"Lewis, Holt and Palmer"
4903,3522434582252401,2024-01-15,229.43,Raymond Inc
4904,3522434582252401,2022-03-02,1679.71,Frank and Sons
4905,3522434582252401,2024-08-27,309.56,Melendez Inc
4906,3522434582252401,2021-03-14,842.06,Morrow-Patton
4907,3522434582252401,2025-03-12,1592.83,"Robinson, Williams and Rivera"
4908,3522434582252401,2025-03-03,1480.09,Reed-Clarke
4909,3522434582252401,2025-08-27,1600.55,"Anderson, Snyder and Howard"
4910,3522434582252401,2025-08-26,948.57,"Stephens, Mckinney and Stone"
4911,3522434582252401,2023-01-24,257.05,"Davis, Choi and Ramirez"
4912,3522434582252401,2021-09-03,1005.63,"Frazier, Clarke and Butler"
4913,3522434582252401,2022-07-15,510.55,Green-Beard
4914,3522434582252401,2021-05-30,83.59,Lee PLC
4915,3522434582252401,2020-12-02,322.36,Waller-King
4916,3522434582252401,2025-05-20,2444.45,Smith-Russell
4917,3522434582252401,2024-01-27,662.68,Davis-Horton
4918,3522434582252401,2022-03-07,2161.66,"Graves, Washington and Taylor"
4919,8397993288029968,2023-05-09,1635.31,Briggs-Stephens
4920,8397993288029968,2024-06-08,1870.91,Rocha-Ponce
4921,8397993288029968,2023-10-04,2040.94,Graham-Miller
4922,8397993288029968,2022-08-31,664.52,Nelson Inc
4923,8397993288029968,2025-01-16,790.59,Jones Ltd
4924,8397993288029968,2023-06-05,300.68,Cochran and Sons
4925,8397993288029968,2021-02-20,1023.98,"Nelson, Horn and Wilson"
4926,8397993288029968,2021-12-18,782.36,"Garcia, Vazquez and Brown"
4927,8397993288029968,2021-07-09,1553.31,White-Garcia
4928,8397993288029968,2021-10-17,1528.16,"Pace, Ross and Banks"
4929,8397993288029968,2024-04-16,1836.66,"Martin, Gross and Davis"
4930,8397993288029968,2023-06-28,1980.47,"Nelson, White and Smith"
4931,8397993288029968,2025-04-30,1335.31,James Inc
4932,8397993288029968,2021-01-13,2067.75,Jones-Johnson
4933,8397993288029968,2024-01-16,524.93,"Anderson, Scott and White"
4934,8397993288029968,2021-07-11,1935.17,Burgess-Kaiser
4935,8397993288029968,2020-11-19,792.51,Beck Group
4936,8397993288029968,2024-12-10,1004.29,"Miles, Mitchell and Avery"
4937,8397993288029968,2025-02-03,1799.87,Mcgee-Zimmerman
4938,8397993288029968,2022-04-21,922.49,Thompson-Hill
4939,8397993288029968,2022-10-24,267.06,Solomon-Taylor
4940,8397993288029968,2021-01-12,1530.49,Leonard-Jones
4941,8397993288029968,2021-03-23,2130.40,"Hudson, Johnson and Rocha"
4942,8397993288029968,2024-01-24,2418.75,Adams-Thomas
4943,8397993288029968,2024-10-12,1997.88,Ramos LLC
4944,8397993288029968,2025-01-21,487.94,"Gomez, Jones and Weber"
4945,8397993288029968,2022-09-11,926.72,"Graham, Woods and Campbell"
4946,8397993288029968,2024-07-07,2063.87,Farrell Inc
4947,8397993288029968,2022-12-10,140.85,Thomas-Davis
4948,8397993288029968,2024-08-25,2372.57,Johnson-Douglas
4949,3385176200861560,2022-04-13,833.82,Boyer Group
4950,3385176200861560,2022-03-11,429.32,"James, Edwards and Anderson"
4951,3385176200861560,2022-11-26,76.62,"Smith, Brown and Holmes"
4952,3385176200861560,2025-08-25,2315.22,Allison LLC
4953,3385176200861560,2023-01-10,791.06,Ford Ltd
4954,3385176200861560,2020-11-29,1243.19,Acosta and Sons
4955,3385176200861560,2022-01-27,1271.69,Burns-Butler
4956,3385176200861560,2022-07-10,1715.63,Wade-Carroll
4957,3385176200861560,2022-04-09,2053.38,Guerra LLC
4958,3385176200861560,2021-04-10,530.33,"Wallace, Cervantes and Davis"
4959,3385176200861560,2024-05-09,1971.12,"Stephenson, Williams and Johnson"
4960,3385176200861560,2021-03-12,737.43,"Bullock, Mccarthy and Ward"
4961,3385176200861560,2025-01-25,895.96,Baker LLC
4962,3385176200861560,2024-03-26,1759.66,Walsh Ltd
4963,3385176200861560,2023-02-25,1231.36,"Steele, Patterson and Russell"
4964,3385176200861560,2023-02-06,633.53,Robinson-Castillo
4965,3385176200861560,2021-06-10,2274.46,"Williams, Davis and Dennis"
4966,3385176200861560,2022-08-20,976.91,Cruz and Sons
4967,3385176200861560,2021-05-09,1468.66,Villa-Snyder
4968,3385176200861560,2025-08-13,765.99,"Lane, Marquez and Harvey"
4969,3385176200861560,2024-03-22,2017.02,"Mcdonald, Kline and Murray"
4970,3385176200861560,2025-07-14,1087.47,Ramirez-Keller
4971,3385176200861560,2023-08-22,1421.18,Bennett-Walls
4972,3385176200861560,2020-11-27,1278.07,Brandt-Klein
4973,3385176200861560,2025-01-17,976.05,Turner PLC
4974,3385176200861560,2022-09-29,1086.54,Long PLC
4975,3385176200861560,2021-08-24,1679.32,"Moses, Blankenship and Lewis"
4976,3385176200861560,2023-10-07,2015.76,Maxwell-Martin
4977,5532184678612889,2024-08-22,1242.60,Chaney-Scott
4978,5532184678612889,2022-06-24,570.45,Gonzalez-Taylor
4979,5532184678612889,2020-11-02,2039.12,"Campbell, Bolton and Vazquez"
4980,5532184678612889,2022-08-27,879.74,Wilson Group
4981,5532184678612889,2022-02-25,2163.49,Smith LLC
4982,5532184678612889,2022-02-22,2011.35,"Palmer, Stewart and Oliver"
4983,5532184678612889,2025-09-09,1457.44,Cook PLC
4984,5532184678612889,2025-01-08,304.09,Duran PLC
